Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,"Found in Sample: [S1] F1: 126, Sample, n/a","Found in Sample: [S2] F1: 127, Sample, APPPS1_SPR1","Found in Sample: [S3] F1: 128, Sample, APPPS1_SPR2","Found in Sample: [S4] F1: 129, Sample, APPPS1_NPR1","Found in Sample: [S5] F1: 130, Sample, APPPS1_NPR2","Found in Sample: [S6] F1: 131, Sample, WT_CONTROL",Abundance Ratio: (APPPS1_SPR1) / (APPPS1_NPR1),Abundance Ratio: (APPPS1_SPR2) / (APPPS1_NPR2),Abundance Ratio: (APPPS1_NPR1) / (WT_CONTROL),Abundance Ratio: (APPPS1_NPR2) / (WT_CONTROL),"Abundances (Normalized): F1: 126, Sample, n/a","Abundances (Normalized): F1: 127, Sample, APPPS1_SPR1","Abundances (Normalized): F1: 128, Sample, APPPS1_SPR2","Abundances (Normalized): F1: 129, Sample, APPPS1_NPR1","Abundances (Normalized): F1: 130, Sample, APPPS1_NPR2","Abundances (Normalized): F1: 131, Sample, WT_CONTROL",emPAI,# Razor Peptides,Score Sequest HT,# Peptides Sequest HT
FALSE,Master Protein,O70274,Protein tyrosine phosphatase type IVA 2 OS=Mus musculus GN=Ptp4a2 PE=1 SV=1,34.73053892,6,8,2,1,167,19.115,8.37,High,High,High,High,High,High,1.04,0.942,0.634,0.912,2249.2,2652.6,3455.6,2551.2,3670,4024.2,2.455,2,23.79615569,6
FALSE,Master Protein,Q9WVM3,Anaphase-promoting complex subunit 7 OS=Mus musculus GN=Anapc7 PE=1 SV=3,12.03539823,6,7,6,1,565,62.981,5.72,High,High,High,High,High,High,1.086,0.966,1.144,1.13,1345.8,2174.6,1909.3,2002.5,1977.5,1750.1,0.528,0,23.75761127,6
FALSE,Master Protein,Q91W61,F-box/LRR-repeat protein 15 OS=Mus musculus GN=Fbxl15 PE=1 SV=2,14,4,6,4,1,300,33.105,7.43,High,High,High,High,High,High,1.111,1.01,1.195,1.112,5968.4,2200,1860.5,1979.6,1842,1657.1,0.585,0,23.75348759,4
FALSE,Master Protein,O08739,AMP deaminase 3 OS=Mus musculus GN=Ampd3 PE=1 SV=2,7.180156658,5,8,5,1,766,88.596,7.33,High,High,High,High,High,High,1.62,1.4,1.082,1.116,1695.2,3381.8,3015.3,2087.6,2153.9,1929.8,0.298,0,23.75087214,5
FALSE,Master Protein,Q9QZ73,DCN1-like protein 1 OS=Mus musculus GN=Dcun1d1 PE=1 SV=1,13.51351351,3,7,1,1,259,30.078,5.34,Not Found,High,High,High,High,High,1.395,1.169,0.798,0.803,,232.2,195.9,166.5,167.5,208.7,0.778,0,23.70479655,3
FALSE,Master Protein,Q99KV1,DnaJ homolog subfamily B member 11 OS=Mus musculus GN=Dnajb11 PE=1 SV=1,20.39106145,5,7,5,1,358,40.53,6.32,High,High,High,High,High,High,1.38,1.064,1.025,1.086,1696.3,2361.3,1928.3,1711.4,1812,1668.9,0.957,0,23.68599248,5
FALSE,Master Protein,Q99JW2,Aminoacylase-1 OS=Mus musculus GN=Acy1 PE=1 SV=1,13.97058824,5,9,5,1,408,45.752,6.32,High,High,High,High,High,High,1.267,1.06,1.031,1.019,3472.6,1430.9,1182.6,1129.2,1115.5,1095.2,0.61,0,23.6829921,5
FALSE,Master Protein,O70340,Neuronal pentraxin-2 OS=Mus musculus GN=Nptx2 PE=2 SV=1,14.68531469,5,9,5,1,429,47.107,5.81,High,High,High,High,High,High,1.451,1.32,0.877,0.958,3009,2730.8,2715.5,1882.3,2057.3,2147.2,0.63,0,23.67883134,5
FALSE,Master Protein,O35459,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Mus musculus GN=Ech1 PE=1 SV=1",15.90214067,5,7,5,1,327,36.095,7.71,High,High,High,High,High,High,1.39,0.918,0.975,1.087,2381.2,2526,1859.6,1817.8,2026.1,1864.5,0.557,0,23.67669606,5
FALSE,Master Protein,Q91V24,ATP-binding cassette sub-family A member 7 OS=Mus musculus GN=Abca7 PE=1 SV=1,3.751736915,6,8,6,1,2159,236.733,7.28,High,High,High,High,High,High,1.124,1.086,1.003,0.966,1527.2,1786.8,1663.1,1590,1531.8,1585.9,0.155,0,23.67092121,6
FALSE,Master Protein,Q3U2A8,"Valine--tRNA ligase, mitochondrial OS=Mus musculus GN=Vars2 PE=1 SV=2",5.849056604,4,6,4,1,1060,118.386,7.14,High,High,High,High,High,High,1.07,1.05,1.086,1.005,456.4,1058,960.9,988.8,915.3,910.8,0.212,0,23.63586164,4
FALSE,Master Protein,O08644,Ephrin type-B receptor 6 OS=Mus musculus GN=Ephb6 PE=2 SV=4,8.777120316,6,8,6,1,1014,110.037,6.83,High,High,High,High,High,High,1.212,1.037,1.003,0.91,1575.1,1416.6,1099.2,1168.4,1060.3,1164.9,0.363,0,23.63061976,6
FALSE,Master Protein,Q3UJD6,Ubiquitin carboxyl-terminal hydrolase 19 OS=Mus musculus GN=Usp19 PE=1 SV=1,5.220588235,5,7,5,1,1360,150.454,6.38,High,High,High,High,High,High,1.141,1.449,1.166,1.058,3789.5,2524.1,2906.4,2211.3,2005.9,1896,0.206,0,23.62214136,5
FALSE,Master Protein,Q9R1E6,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2 OS=Mus musculus GN=Enpp2 PE=1 SV=3,3.828306265,3,7,3,1,862,98.821,7.27,High,High,High,High,High,High,2.072,1.786,1.041,0.959,1356.9,1299.8,1032,627.3,577.7,602.5,0.238,0,23.60769606,3
FALSE,Master Protein,Q9JLF6,Protein-glutamine gamma-glutamyltransferase K OS=Mus musculus GN=Tgm1 PE=1 SV=2,7.975460123,5,9,5,1,815,89.769,6.51,High,High,High,High,High,High,2.81,3.135,1.165,1.024,1774.7,1228.3,1204.3,437.1,384.1,375.2,0.28,0,23.54488158,5
FALSE,Master Protein,Q8CG72,Poly(ADP-ribose) glycohydrolase ARH3 OS=Mus musculus GN=Adprhl2 PE=1 SV=1,8.918918919,3,8,3,1,370,39.389,4.96,High,High,High,High,High,High,1.222,1.396,1.096,0.935,708,1345.3,1311.6,1100.5,939.3,1004.1,1.254,0,23.53003252,3
FALSE,Master Protein,Q8BHH2,Ras-related protein Rab-9B OS=Mus musculus GN=Rab9b PE=1 SV=1,15.92039801,3,7,3,1,201,22.69,4.93,High,High,High,High,High,High,1.833,1.622,1.317,1.417,248.9,3089.8,2942.4,1686,1813.8,1280.3,0.778,0,23.51906705,3
FALSE,Master Protein,Q9CXD6,Mitochondrial calcium uniporter regulator 1 OS=Mus musculus GN=Mcur1 PE=1 SV=1,15,7,8,5,1,340,37.826,10.2,High,High,High,High,High,High,1.568,1.411,1.051,0.94,1469.7,2088.6,1680.8,1332,1190.8,1267,0.682,0,23.48051047,7
FALSE,Master Protein,Q03717,Potassium voltage-gated channel subfamily B member 1 OS=Mus musculus GN=Kcnb1 PE=1 SV=2,7.001166861,6,9,6,1,857,95.53,8.16,High,High,High,High,High,High,1.063,0.796,0.8,0.76,2908.9,1970.3,1401.6,1853.5,1761.1,2315.9,0.456,0,23.45806205,6
FALSE,Master Protein,P82347,Delta-sarcoglycan OS=Mus musculus GN=Sgcd PE=1 SV=1,19.72318339,5,8,5,1,289,32.113,9.1,High,High,High,High,High,High,1.493,1.411,1.177,1.242,1184,1007.5,1004.9,674.7,712.2,573.5,0.823,0,23.45527887,5
FALSE,Master Protein,Q8C5W3,Tubulin-specific chaperone cofactor E-like protein OS=Mus musculus GN=Tbcel PE=1 SV=1,14.1509434,6,8,6,1,424,48.001,5.53,High,High,High,High,High,High,1.302,1.096,0.991,1.01,4899.9,3394.9,2914,2608.2,2658.7,2632.9,0.682,0,23.44542193,6
FALSE,Master Protein,Q8VI51,VPS10 domain-containing receptor SorCS3 OS=Mus musculus GN=Sorcs3 PE=1 SV=1,5.578342904,7,10,7,1,1219,135.9,6.49,High,High,High,High,High,High,1.059,1.104,1.09,0.976,1880.8,1908.7,1781,1801.7,1613,1653.4,0.263,0,23.44449461,7
FALSE,Master Protein,Q6PEV3,WAS/WASL-interacting protein family member 2 OS=Mus musculus GN=Wipf2 PE=1 SV=1,30.22727273,10,11,10,1,440,46.269,10.99,High,High,High,High,High,High,1.102,0.974,0.925,0.915,3205.8,2618.8,2287,2375.3,2348.7,2568,1.154,0,23.44375467,10
FALSE,Master Protein,P20918,Plasminogen OS=Mus musculus GN=Plg PE=1 SV=3,6.896551724,4,6,4,1,812,90.749,6.6,High,High,High,High,High,High,1.206,1.028,0.97,1.222,2002.4,1788.1,1919.3,1482.8,1866.9,1528,0.243,0,23.42865896,4
FALSE,Master Protein,Q9Z0H3,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Mus musculus GN=Smarcb1 PE=1 SV=1,11.42857143,4,8,4,1,385,44.113,6.23,High,High,High,High,High,High,0.93,0.82,0.987,0.911,764.4,2151.8,1750.8,2314.2,2135,2344.6,0.616,0,23.41540694,4
FALSE,Master Protein,Q68FE6,Protein FAM65A OS=Mus musculus GN=Fam65a PE=1 SV=2,4.660670482,5,7,5,1,1223,132.27,5.88,High,High,High,High,High,High,1.339,1.038,1.037,1.117,1599.5,2345.1,1958.7,1751.2,1886.4,1689.1,0.215,0,23.3572433,5
FALSE,Master Protein,Q9JMG3,Transmembrane and ubiquitin-like domain-containing protein 1 OS=Mus musculus GN=Tmub1 PE=1 SV=1,4.897959184,2,6,2,1,245,26.3,5.03,High,High,High,High,High,High,1.143,0.991,1.094,1.104,1136.8,422.9,370.1,370,373.5,338.3,1.154,0,23.34716368,2
FALSE,Master Protein,P13864,DNA (cytosine-5)-methyltransferase 1 OS=Mus musculus GN=Dnmt1 PE=1 SV=5,3.950617284,5,8,5,1,1620,183.074,7.74,High,High,High,High,High,High,1.097,0.986,1.039,0.971,2781.6,1351.6,1135,1232.2,1151.5,1185.9,0.142,0,23.32428527,5
FALSE,Master Protein,Q80TI0,GRAM domain-containing protein 1B OS=Mus musculus GN=Gramd1b PE=1 SV=2,8.672086721,4,7,4,1,738,85.301,6.14,High,High,High,High,High,High,1.01,1.293,1.189,1.04,279.4,422.2,472.6,418,365.6,351.5,0.326,0,23.29371929,4
FALSE,Master Protein,P59808,SAM and SH3 domain-containing protein 1 OS=Mus musculus GN=Sash1 PE=1 SV=1,9.918699187,9,9,9,1,1230,135.507,6.2,High,High,High,High,High,High,1.203,1.005,1.147,1.174,3473.7,2485.5,2124.1,2065.3,2114.6,1801,0.3,0,23.26868582,9
FALSE,Master Protein,Q8K2F0,Bromodomain-containing protein 3 OS=Mus musculus GN=Brd3 PE=1 SV=2,6.198347107,4,8,1,1,726,79.712,9.36,High,High,High,High,High,High,1.262,0.944,1.095,1.032,573.7,215.4,151.9,170.6,160.9,155.9,0.401,0,23.26658678,4
FALSE,Master Protein,Q9EPU5,Tumor necrosis factor receptor superfamily member 21 OS=Mus musculus GN=Tnfrsf21 PE=1 SV=2,9.923664122,5,8,5,1,655,71.937,7.46,High,High,High,High,High,High,1.499,1.412,1.011,0.993,1307.7,1724,1595,1149.9,1129.8,1137.3,0.468,0,23.24898684,5
FALSE,Master Protein,Q8CIV8,Tubulin-specific chaperone E OS=Mus musculus GN=Tbce PE=1 SV=1,15.07633588,7,9,7,1,524,59.048,6.29,High,High,High,High,High,High,1.318,1.119,1.003,0.972,6128.6,2449.5,2015.8,1857.8,1801.4,1852.3,0.551,0,23.21430731,7
FALSE,Master Protein,Q05186,Reticulocalbin-1 OS=Mus musculus GN=Rcn1 PE=1 SV=1,19.07692308,5,7,5,1,325,38.09,4.84,High,High,High,High,High,High,1.043,1.037,1.332,1.438,1236.3,3146.1,3376.5,3016.7,3257,2265.5,1.154,0,23.1777494,5
FALSE,Master Protein,Q6ZWY8,Thymosin beta-10 OS=Mus musculus GN=Tmsb10 PE=1 SV=3,29.54545455,1,8,1,1,44,5.023,5.36,High,High,High,High,High,High,0.849,0.805,1.665,1.547,1009.1,4071.3,3589.6,4797.2,4456.7,2881.1,9,0,23.16096973,1
FALSE,Master Protein,Q8C0D4,Rho GTPase-activating protein 12 OS=Mus musculus GN=Arhgap12 PE=1 SV=2,8.472553699,7,8,7,1,838,95.294,7.59,High,High,High,High,High,High,1.449,1.256,1.202,1.226,7331.8,3951.2,3491,2727.5,2780,2268.4,0.327,0,23.13739395,7
FALSE,Master Protein,Q3TWW8,Serine/arginine-rich splicing factor 6 OS=Mus musculus GN=Srsf6 PE=1 SV=1,8.849557522,4,12,2,1,339,39.002,11.46,High,High,High,High,High,High,0.924,0.81,0.653,0.648,922,1181.3,1027.1,1279.1,1268.3,1958.1,0.688,0,23.13440585,4
FALSE,Master Protein,D3Z7H4,Germ cell-specific gene 1-like protein OS=Mus musculus GN=Gsg1l PE=1 SV=2,13.66459627,3,7,3,1,322,35.866,7.01,High,High,High,High,High,High,0.982,0.933,0.838,0.691,558.7,1207.4,947,1230.1,1015.1,1468.2,0.778,0,23.04125261,3
FALSE,Master Protein,Q9DCJ9,N-acetylneuraminate lyase OS=Mus musculus GN=Npl PE=1 SV=1,5.9375,2,8,2,1,320,35.108,8.03,High,High,High,High,High,High,2.13,1.484,1.112,1.19,1831.9,5443.3,4057,2555.2,2733.7,2297.3,0.688,0,23.02816355,2
FALSE,Master Protein,Q6PB93,Polypeptide N-acetylgalactosaminyltransferase 2 OS=Mus musculus GN=Galnt2 PE=1 SV=1,8.947368421,5,8,5,1,570,64.473,8.53,High,High,High,High,High,High,1.201,1.015,1.145,1.163,888.4,1292.3,1110.2,1076.1,1093.3,940.1,0.379,0,22.99526763,5
FALSE,Master Protein,Q6NZM9,Histone deacetylase 4 OS=Mus musculus GN=Hdac4 PE=1 SV=1,3.43866171,4,10,3,1,1076,118.488,6.92,High,High,High,High,High,High,1.193,0.941,0.91,0.917,2007.7,1957.5,1555.5,1640.8,1652.6,1802.4,0.187,1,22.98796988,4
FALSE,Master Protein,P97822,Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Mus musculus GN=Anp32e PE=1 SV=2,29.61538462,6,8,6,1,260,29.604,3.88,High,High,High,High,High,High,0.898,0.852,0.814,0.715,1478,2313,1928,2574.5,2262.7,3163.9,5.31,0,22.98650217,6
FALSE,Master Protein,Q8C7K6,Prenylcysteine oxidase-like OS=Mus musculus GN=Pcyox1l PE=1 SV=1,8.282828283,5,8,5,1,495,54.84,7.65,High,High,High,High,High,High,1.227,1.28,1.112,1.112,5746.1,3568.1,3721.6,2908.7,2908.3,2615.4,0.701,0,22.97669935,5
FALSE,Master Protein,P25911,Tyrosine-protein kinase Lyn OS=Mus musculus GN=Lyn PE=1 SV=4,6.8359375,4,9,1,1,512,58.775,7.15,Not Found,High,High,High,High,High,1.5,1.638,1.169,1.099,,215.4,221,143.6,135,122.8,0.266,0,22.93066001,4
FALSE,Master Protein,Q8K285,F-BAR domain only protein 1 OS=Mus musculus GN=Fcho1 PE=1 SV=2,6.300114548,5,8,5,1,873,95.062,7.11,High,High,High,High,High,High,1.241,0.983,1.019,0.972,2754.2,1611.9,1217,1299.2,1238.2,1274.4,0.318,0,22.91537428,5
FALSE,Master Protein,Q8VE37,Regulator of chromosome condensation OS=Mus musculus GN=Rcc1 PE=1 SV=1,11.40142518,4,7,4,1,421,44.903,8.1,High,High,High,High,High,High,1.031,0.967,0.826,0.781,1424.5,2419.7,2144.5,2347.1,2217.9,2841.3,0.425,0,22.91435337,4
FALSE,Master Protein,O88444,Adenylate cyclase type 1 OS=Mus musculus GN=Adcy1 PE=1 SV=2,7.334525939,6,8,6,1,1118,123.293,8.47,High,High,High,High,High,High,1.138,1.154,1.083,0.95,2098.3,2849.2,2532.4,2502.7,2195.3,2311.7,0.286,0,22.87320614,6
FALSE,Master Protein,Q9CZR3,Mitochondrial import receptor subunit TOM40B OS=Mus musculus GN=Tomm40l PE=1 SV=1,12.66233766,4,7,4,1,308,33.983,7.27,High,High,High,High,High,High,1.321,1.084,0.979,0.985,2105.3,3479.4,2872.4,2633.5,2648.7,2690,1.512,0,22.86105132,4
FALSE,Master Protein,Q61851,Fibroblast growth factor receptor 3 OS=Mus musculus GN=Fgfr3 PE=1 SV=1,4.744069913,4,11,1,1,801,87.702,6.32,High,High,High,High,High,High,1.295,1.106,1.001,1.021,1703.3,1018.1,887.2,786.2,802,785.6,0.315,2,22.85066688,4
FALSE,Master Protein,Q60949,TBC1 domain family member 1 OS=Mus musculus GN=Tbc1d1 PE=1 SV=3,5.657370518,6,7,6,1,1255,141.936,7.24,High,High,High,High,High,High,1.274,1.173,1.037,0.958,1194.1,1761.1,1497.3,1382.7,1276.3,1332.8,0.172,0,22.84238148,6
FALSE,Master Protein,P46737,Lys-63-specific deubiquitinase BRCC36 OS=Mus musculus GN=Brcc3 PE=1 SV=1,14.7766323,5,7,5,1,291,33.319,5.83,High,High,High,High,High,High,1.29,1.147,1.053,1.024,1177,2078.5,1798,1610.7,1566.9,1529.7,0.778,0,22.82027006,5
FALSE,Master Protein,Q61210,Rho guanine nucleotide exchange factor 1 OS=Mus musculus GN=Arhgef1 PE=1 SV=2,7.717391304,5,8,5,1,920,102.741,5.6,High,High,High,High,High,High,1.38,1.15,1.058,1.096,884.4,1203.5,1039.4,872.3,903.8,824.4,0.327,0,22.79617643,5
FALSE,Master Protein,Q9CQ45,Neudesin OS=Mus musculus GN=Nenf PE=1 SV=1,20.46783626,3,8,3,1,171,18.893,5.27,High,High,High,High,High,High,1.126,1.441,1.017,1.005,1290.4,1944.2,2457.9,1726.1,1706,1697.4,1.154,0,22.77872336,3
FALSE,Master Protein,Q6PGC1,ATP-dependent RNA helicase Dhx29 OS=Mus musculus GN=Dhx29 PE=1 SV=1,7.765567766,10,10,10,1,1365,153.879,7.94,High,High,High,High,High,High,1.101,0.863,1.167,1.177,6349,3059.7,2421.1,2780,2805.4,2383,0.256,0,22.74303997,10
FALSE,Master Protein,Q9DCM0,"Persulfide dioxygenase ETHE1, mitochondrial OS=Mus musculus GN=Ethe1 PE=1 SV=2",19.68503937,4,7,4,1,254,27.721,7.23,High,High,High,High,High,High,1.363,1.178,1.025,1,2216.4,1610.2,1357.5,1181.7,1152.7,1152.4,0.624,0,22.73326874,4
FALSE,Master Protein,Q9CQ85,Mitochondrial import inner membrane translocase subunit Tim22 OS=Mus musculus GN=Timm22 PE=1 SV=1,11.8556701,2,7,2,1,194,20.101,8.22,High,High,High,High,High,High,1.284,1.076,1.013,1.013,2097.8,3546.2,2972,2762.6,2761.1,2726.5,1.154,0,22.72935295,2
FALSE,Master Protein,Q9DC23,DnaJ homolog subfamily C member 10 OS=Mus musculus GN=Dnajc10 PE=1 SV=2,10.08827238,6,8,6,1,793,90.525,6.96,High,High,High,High,High,High,1.016,0.793,1.097,1.147,3181.1,1934.6,1580.9,1904.7,1993.1,1737,0.435,0,22.72607183,6
FALSE,Master Protein,Q5NCE8,"Magnesium transporter MRS2 homolog, mitochondrial OS=Mus musculus GN=Mrs2 PE=2 SV=2",9.447004608,4,8,4,1,434,49.268,7.53,High,High,High,High,High,High,1.184,1.067,0.799,0.933,750.3,1993.6,2096.6,1684.1,1965.5,2106.6,0.501,0,22.71034932,4
FALSE,Master Protein,P46978,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Mus musculus GN=Stt3a PE=1 SV=1,5.815602837,4,8,4,1,705,80.545,8.1,High,High,High,High,High,High,1.247,1.073,1.048,1.098,1286,2459.4,2215,1972.4,2064.7,1881.2,0.307,0,22.69908881,4
FALSE,Master Protein,Q9CWG8,"NADH dehydrogenase [ubiquinone] complex I, assembly factor 7 OS=Mus musculus GN=Ndufaf7 PE=1 SV=4",13.0733945,4,8,4,1,436,48.354,6.95,High,High,High,High,High,High,1.195,1.09,1.124,1.073,1286.7,1392.7,1211.9,1165.2,1111.7,1036.5,0.417,0,22.65973401,4
FALSE,Master Protein,P70318,Nucleolysin TIAR OS=Mus musculus GN=Tial1 PE=1 SV=1,15.81632653,5,8,2,1,392,43.361,7.99,High,High,High,High,High,High,0.934,0.768,1.015,1.028,165.8,1047.1,872.7,1121.2,1136,1104.7,0.778,0,22.65757489,5
FALSE,Master Protein,Q69ZS7,HBS1-like protein OS=Mus musculus GN=Hbs1l PE=1 SV=2,11.73020528,5,9,5,1,682,75.053,6.46,High,High,High,High,High,High,1.236,1.045,0.999,1.022,1033.9,1018.3,881,823.9,843,825.1,0.342,0,22.61815381,5
FALSE,Master Protein,P70174,Histamine H1 receptor OS=Mus musculus GN=Hrh1 PE=1 SV=2,4.713114754,2,8,2,1,488,55.646,9.32,High,High,High,High,High,High,1.21,0.94,0.94,0.909,2093,1338.4,1006.6,1106.1,1070.4,1177.3,0.425,0,22.59261549,2
FALSE,Master Protein,Q9CPU2,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial OS=Mus musculus GN=Ndufb2 PE=1 SV=1",8.571428571,2,7,2,1,105,11.96,6.52,High,High,High,High,High,High,0.883,0.928,0.941,0.952,2291.2,3284.4,3494.9,3721.2,3764.7,3954.4,1.683,0,22.5844965,2
FALSE,Master Protein,Q9QYK7,RING finger protein 11 OS=Mus musculus GN=Rnf11 PE=1 SV=1,21.42857143,3,8,3,1,154,17.446,4.78,High,High,High,High,High,High,1.774,1.444,0.956,0.984,4113.8,2771.5,2321.7,1562,1608.1,1634.4,2.162,0,22.56677699,3
FALSE,Master Protein,Q3V1U8,ELMO domain-containing protein 1 OS=Mus musculus GN=Elmod1 PE=1 SV=2,15.95092025,5,9,5,1,326,38.009,8.4,High,High,High,High,High,High,1.054,0.911,1.073,1.067,2163.5,1915.8,1645.7,1817.3,1807.3,1693.9,1.154,0,22.51841199,5
FALSE,Master Protein,P70698,CTP synthase 1 OS=Mus musculus GN=Ctps1 PE=1 SV=2,9.137055838,5,6,4,1,591,66.64,6.58,High,High,High,High,High,High,1.35,1.056,1.032,1.11,2075,1902.6,1599.3,1408.8,1514.9,1365.3,0.324,1,22.51332545,5
FALSE,Master Protein,Q8K4J6,MKL/myocardin-like protein 1 OS=Mus musculus GN=Mkl1 PE=1 SV=2,7.468879668,6,7,5,1,964,102.483,5.5,High,High,High,High,High,High,1.087,0.882,1.047,1.078,5730,1238.7,1035.2,1139.2,1173.4,1088.2,0.369,0,22.50466442,6
FALSE,Master Protein,Q80TM6,R3H domain-containing protein 2 OS=Mus musculus GN=R3hdm2 PE=1 SV=2,5.842911877,4,7,4,1,1044,114.512,8.91,High,High,High,High,High,High,1.222,1.07,0.796,0.75,895.3,920.7,759.8,753.4,709.8,945.9,0.342,0,22.491992,4
FALSE,Master Protein,Q8CEC0,Nuclear pore complex protein Nup88 OS=Mus musculus GN=Nup88 PE=1 SV=1,6.374501992,5,6,5,1,753,84.884,6.27,High,High,High,High,High,High,0.996,0.829,0.97,1.014,1698.6,1261.6,1098.2,1266.9,1325.1,1306.3,0.334,0,22.48037767,5
FALSE,Master Protein,Q63739,Protein tyrosine phosphatase type IVA 1 OS=Mus musculus GN=Ptp4a1 PE=1 SV=1,29.47976879,5,8,1,1,173,19.802,8.97,High,High,High,High,High,High,0.951,0.542,1.105,0.959,333.3,364.7,180.4,383.4,332.5,346.9,1.894,0,22.47944283,5
FALSE,Master Protein,Q60929,Myocyte-specific enhancer factor 2A OS=Mus musculus GN=Mef2a PE=1 SV=2,11.04417671,4,7,3,1,498,53.545,7.11,High,High,High,High,High,High,1.074,0.842,1.008,1.013,1822.5,1641.5,1293.7,1528.2,1536.5,1516.4,0.616,0,22.4681586,4
FALSE,Master Protein,Q99MP8,BRCA1-associated protein OS=Mus musculus GN=Brap PE=1 SV=1,11.50592217,5,7,5,1,591,66.948,5.64,High,High,High,High,High,High,1.166,0.98,0.992,0.956,2140.8,2157.9,1747.2,1850.2,1783.1,1866,0.389,0,22.46181583,5
FALSE,Master Protein,Q8BN59,La-related protein 6 OS=Mus musculus GN=Larp6 PE=1 SV=1,9.959349593,4,10,4,1,492,54.839,7.9,High,High,High,High,High,High,1.265,0.792,1.04,1.11,3292.6,1832.7,1224.6,1448.3,1545.4,1392.4,0.607,0,22.46076035,4
FALSE,Master Protein,Q80SY4,E3 ubiquitin-protein ligase MIB1 OS=Mus musculus GN=Mib1 PE=1 SV=1,6.958250497,7,9,6,1,1006,110.018,6.92,High,High,High,High,High,High,1.132,1.044,1.11,1.076,887.2,1386.4,1238.5,1224.5,1186.5,1102.9,0.277,1,22.45909512,7
FALSE,Master Protein,O55100,Synaptogyrin-1 OS=Mus musculus GN=Syngr1 PE=1 SV=2,10.25641026,2,6,2,1,234,25.636,4.65,Not Found,High,High,High,High,High,0.899,1.186,0.877,0.847,,5143,6551.8,5720.4,5522.3,6520,0.778,0,22.4409039,2
FALSE,Master Protein,Q8R0Y8,Mitochondrial coenzyme A transporter SLC25A42 OS=Mus musculus GN=Slc25a42 PE=1 SV=1,10.6918239,3,6,3,1,318,35.219,10.05,High,High,High,High,High,High,1.235,1.065,1.08,0.983,1728.2,1615.1,1267,1307.9,1189.4,1210.5,0.551,0,22.43208432,3
FALSE,Master Protein,Q61161,Mitogen-activated protein kinase kinase kinase kinase 2 OS=Mus musculus GN=Map4k2 PE=1 SV=1,5.602923264,4,6,4,1,821,91.208,6.46,High,High,High,High,High,High,1.167,1.217,1.042,0.929,2944.4,1951.6,1815,1672.4,1490.9,1605.7,0.202,0,22.41526985,4
FALSE,Master Protein,P16092,Fibroblast growth factor receptor 1 OS=Mus musculus GN=Fgfr1 PE=1 SV=2,6.690997567,4,8,2,1,822,91.922,6.34,High,High,High,High,High,High,1.153,0.866,1.118,1.202,4623.4,365,294.7,316.7,340.5,283.2,0.222,0,22.41423368,4
FALSE,Master Protein,Q9JMB8,Contactin-6 OS=Mus musculus GN=Cntn6 PE=1 SV=2,9.338521401,7,7,7,1,1028,113.69,6.64,High,High,High,High,High,High,1.233,0.983,0.991,1.017,3378.2,1753.5,1435.2,1422.5,1460.2,1435.2,0.292,0,22.38405812,7
FALSE,Master Protein,Q9CQF3,Cleavage and polyadenylation specificity factor subunit 5 OS=Mus musculus GN=Nudt21 PE=1 SV=1,19.38325991,5,8,5,1,227,26.224,8.82,High,High,High,High,High,High,1.022,0.863,0.856,0.835,7255.6,3653.7,3005.4,3574.1,3483.7,4173.7,1.254,0,22.37340832,5
FALSE,Master Protein,Q8K3X4,Interferon regulatory factor 2-binding protein-like OS=Mus musculus GN=Irf2bpl PE=1 SV=1,7.483870968,6,8,5,1,775,80.514,8.24,High,High,High,High,High,High,0.985,0.84,0.96,0.933,6133,2713.7,2247,2754.2,2675.6,2869,0.468,1,22.37201023,6
FALSE,Master Protein,Q8K0T7,Protein unc-13 homolog C OS=Mus musculus GN=Unc13c PE=1 SV=3,3.122171946,7,9,2,1,2210,249.687,6.07,Not Found,High,High,High,High,High,1.123,1.039,1.287,1.177,,170.6,144.3,151.9,138.9,118,0.147,0,22.37145877,7
FALSE,Master Protein,Q0KL01,UBX domain-containing protein 2B OS=Mus musculus GN=Ubxn2b PE=1 SV=2,11.78247734,4,7,4,1,331,37.421,5.94,High,High,High,High,High,High,1.316,1.001,1.001,1.119,788.9,2438.8,2074.1,1853.4,2072,1852.3,0.557,0,22.37116599,4
FALSE,Master Protein,Q99KR6,E3 ubiquitin-protein ligase RNF34 OS=Mus musculus GN=Rnf34 PE=1 SV=1,13.29787234,4,7,3,1,376,42.003,4.84,High,High,High,High,High,High,1.363,1.119,1.136,1.134,1170,879.8,720.9,645.5,644.5,568.3,0.616,0,22.3535459,4
